icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a4dd35,SKW3434 ,United States,1727379684,1727379684,-118.7771,33.8555,8694.42,False,218.27,311.66,4.88,[],9174.48,1034,False,0
01022c,MSC901  ,Egypt,1727379684,1727379684,25.0666,55.7057,11269.98,False,251.42,32.97,-0.33,[],11399.52,6024,False,0
01022e,MSC2921 ,Egypt,1727379684,1727379684,13.5406,45.1583,10652.76,False,257.43,126.55,-0.33,[],11186.16,3044,False,0
a564b2,VAR447  ,United States,1727379565,1727379565,-112.3684,33.429,,True,10.29,36.56,,[],,None,False,0
aaa02c,JBU2577 ,United States,1727379683,1727379684,-101.7179,38.1936,10363.2,False,225.23,256.66,0.33,[],10972.8,7333,False,0
ae2c3d,TSTR74  ,United States,1727379683,1727379683,-76.5812,38.3256,655.32,False,40.12,220.84,5.53,[],670.56,None,False,0
484b2a,TRA45A  ,Kingdom of the Netherlands,1727379684,1727379685,1.0149,40.5464,11109.96,False,262.52,10.96,3.58,[],11673.84,5312,False,0
71c059,HL8059H ,Republic of Korea,1727379681,1727379681,126.8031,37.5562,,True,4.63,329.06,,[],,None,False,0
c0671b,ACA608  ,Canada,1727379671,1727379679,-68.1022,44.9842,8221.98,False,253.78,96.64,0.33,[],8511.54,2240,False,0
ad60b7,JBU848  ,United States,1727379684,1727379684,-109.2121,37.9942,10058.4,False,262.05,63.28,0.0,[],10637.52,6765,False,0
ab20e7,DAL257  ,United States,1727379684,1727379685,-70.5793,42.5924,2674.62,False,129.85,281.89,-4.23,[],2781.3,None,False,0
010237,NMA4122 ,Egypt,1727379486,1727379486,22.0253,50.114,,True,2.06,0.0,,[],,6153,False,0
a4f744,WUP419TM,United States,1727379684,1727379684,-78.7595,42.3632,12192.0,False,171.79,288.33,0.0,[],12748.26,1114,False,0
010236,NMA4615 ,Egypt,1727379684,1727379684,23.2062,42.5408,10675.62,False,253.59,145.25,0.0,[],11285.22,4672,False,0
71c051,JJA4206 ,Republic of Korea,1727379684,1727379685,126.298,34.0338,11277.6,False,263.92,23.07,0.0,[],11833.86,None,False,0
3cc000,DCS701  ,Germany,1727379684,1727379684,9.9907,49.0972,1287.78,False,77.13,279.21,-3.9,[],1257.3,7435,False,0
a4945f,UAL2654 ,United States,1727379685,1727379685,-87.3955,42.0589,4297.68,False,150.05,77.73,12.03,[],4442.46,None,False,0
484b30,KLM1667 ,Kingdom of the Netherlands,1727379684,1727379685,5.0237,52.2393,2903.22,False,144.79,127.93,16.26,[],2788.92,1000,False,0
a5042e,N422MP  ,United States,1727379685,1727379685,-89.098,41.1232,12489.18,False,227.39,89.74,0.33,[],12999.72,7610,False,0
7503b1,AXM62   ,Malaysia,1727379682,1727379683,88.4476,22.6537,45.72,False,76.02,185.83,3.58,[],-38.1,0421,False,0
a431be,N37DA   ,United States,1727379683,1727379683,-97.8252,35.6325,5791.2,False,90.45,5.55,0.0,[],6118.86,None,False,0
abe690,EJA866  ,United States,1727379684,1727379684,-118.704,47.9445,13106.4,False,218.28,267.84,0.0,[],13525.5,None,False,0
a61d31,N493W   ,United States,1727379684,1727379684,-87.8092,41.5185,2727.96,False,89.15,176.69,0.0,[],2781.3,None,False,0
71c047,TWB170  ,Republic of Korea,1727379684,1727379684,121.9514,24.1518,11269.98,False,231.37,19.48,0.0,[],12024.36,None,False,0
a3d76b,N347BC  ,United States,1727379684,1727379685,-119.5497,35.3426,10668.0,False,175.48,150.88,0.0,[],11209.02,None,False,0
a3aa32,UPS207  ,United States,1727379684,1727379685,-1.8613,52.605,8237.22,False,223.06,133.6,0.33,[],8054.34,7665,False,0
868034,JAL51   ,Japan,1727379684,1727379685,150.9421,-32.6666,6705.6,False,188.29,171.52,-0.33,[],6835.14,2721,False,0
a3bd69,N340BB  ,United States,1727379684,1727379684,-97.7347,31.5512,3642.36,False,81.1,256.05,4.55,[],3733.8,None,False,0
ac9c89,MVJ91   ,United States,1727379683,1727379684,-118.4859,34.2109,251.46,False,0.0,0.0,0.0,[],205.74,None,False,0
48520b,TRA9C   ,Kingdom of the Netherlands,1727379684,1727379685,1.1935,44.9642,11277.6,False,178.79,191.96,0.0,[],11574.78,2113,False,0
a51770,UPS295  ,United States,1727379685,1727379685,15.4563,49.4534,8229.6,False,211.35,314.9,-13.0,[],8519.16,1000,False,0
48520d,TRA40T  ,Kingdom of the Netherlands,1727379684,1727379684,-7.1322,43.3188,11277.6,False,188.2,214.08,0.0,[],11506.2,2141,False,0
a21908,N234TC  ,United States,1727379684,1727379684,-106.0993,35.7532,2773.68,False,72.6,2.44,2.28,[],2887.98,None,False,0
48520c,TRA22Q  ,Kingdom of the Netherlands,1727379681,1727379682,-10.4585,35.3396,10972.8,False,239.8,29.42,0.0,[],11628.12,6274,False,0
71c041,KAL038  ,Republic of Korea,1727379684,1727379684,-104.4642,51.6202,9753.6,False,247.53,292.35,0.0,[],9982.2,None,False,0
ab7067,UAL2863 ,United States,1727379684,1727379684,-112.6919,39.3929,10652.76,False,250.22,78.14,0.0,[],11193.78,None,False,0
a20639,N23AT   ,United States,1727379684,1727379684,-121.5924,37.1658,1455.42,False,25.22,258.23,-0.65,[],1470.66,None,False,0
a8c796,JBU399  ,United States,1727379683,1727379683,-77.665,34.4726,11582.4,False,220.91,195.4,-0.33,[],12291.06,1041,False,0
a97d85,RGY710  ,United States,1727379684,1727379684,-116.6566,34.846,9083.04,False,231.66,50.41,2.93,[],9585.96,None,False,0
485209,TRA6424 ,Kingdom of the Netherlands,1727379683,1727379683,-25.3119,37.9647,5349.24,False,212.7,74.28,13.33,[],5692.14,None,False,0
346350,VOE88SR ,Spain,1727379684,1727379685,12.6501,40.8278,10363.2,False,218.66,342.33,0.0,[],10995.66,5136,False,0
a12cc6,N175MC  ,United States,1727379684,1727379684,-86.2876,39.9445,3398.52,False,166.77,340.73,12.68,[],3489.96,1470,False,0
abd1e3,SWA4227 ,United States,1727379684,1727379684,-97.0507,40.5707,10363.2,False,233.75,257.16,0.0,[],10934.7,3175,False,0
ad11d9,LTA941  ,United States,1727379648,1727379648,-86.0261,39.4933,906.78,False,54.65,86.22,-0.98,[],883.92,None,False,0
a266c8,N254EK  ,United States,1727379683,1727379683,-121.3984,38.5974,601.98,False,47.85,178.77,2.93,[],579.12,None,False,0
4792a6,NOZ36S  ,Norway,1727379684,1727379684,15.7948,67.5612,11887.2,False,247.55,26.41,0.0,[],11582.4,None,False,0
ab349f,AAL737  ,United States,1727379665,1727379667,-62.8925,45.8559,10965.18,False,226.41,234.43,0.33,[],11376.66,None,False,0
a00ce0,RPA4647 ,United States,1727379682,1727379682,-64.8295,44.6544,6911.34,False,177.15,261.99,5.2,[],7208.52,3630,False,0
485206,KLM1155 ,Kingdom of the Netherlands,1727379684,1727379685,4.9496,53.1179,8237.22,False,199.21,15.58,4.55,[],8138.16,3171,False,0
a7dadc,EDV5308 ,United States,1727379684,1727379684,-74.7605,40.2266,5791.2,False,204.0,258.8,0.33,[],6057.9,4070,False,0
ad0ada,N94AL   ,United States,1727379683,1727379684,-80.6868,37.0747,9144.0,False,172.66,301.23,0.0,[],9646.92,7053,False,0
a00ce6,CXK700  ,United States,1727379684,1727379684,-111.6572,33.3141,518.16,False,46.93,135.44,2.28,[],441.96,None,False,0
ac5488,DAL542  ,United States,1727379644,1727379675,-119.0586,47.1461,8229.6,False,267.28,110.39,0.0,[],8488.68,None,False,0
48ae24,LOT1HZ  ,Poland,1727379684,1727379684,-86.849,42.6312,4488.18,False,203.93,227.66,-9.1,[],4686.3,None,False,0
48ae21,LOT2E   ,Poland,1727379684,1727379684,-21.9062,64.0699,10972.8,False,244.13,272.78,0.0,[],10919.46,None,False,0
a0765e,KPO129  ,United States,1727379684,1727379684,-74.5386,40.8235,883.92,False,135.42,20.22,0.0,[],906.78,4251,False,0
a0d967,N154DS  ,United States,1727379679,1727379679,-83.4081,42.6844,586.74,False,50.48,272.92,-1.3,[],609.6,None,False,0
a4a918,        ,United States,1727379684,1727379684,-77.6082,38.6608,1348.74,False,131.26,292.34,20.48,[],1409.7,None,False,0
a00cdc,N102HL  ,United States,1727379684,1727379685,-122.6025,45.8335,3352.8,False,82.93,168.55,4.55,[],3398.52,None,False,0
a69916,N524PG  ,United States,1727379684,1727379684,-96.7993,32.9623,701.04,False,62.89,166.76,-3.58,[],701.04,None,False,0
a05c59,AAL836  ,United States,1727379685,1727379685,-92.8638,34.0194,9448.8,False,224.19,53.21,0.0,[],9883.14,None,False,0
a279e8,N259LA  ,United States,1727379460,1727379460,-113.0596,32.9141,1912.62,False,77.72,263.16,-1.3,[],2004.06,None,False,0
acf1ac,JSX553  ,United States,1727379684,1727379685,-96.6449,32.8394,1043.94,False,97.34,147.74,-3.9,[],1051.56,None,False,0
485e2d,KLM603  ,Kingdom of the Netherlands,1727379684,1727379684,-99.345,44.3352,11574.78,False,231.5,234.86,0.0,[],12169.14,0233,False,0
a5ea84,N480VR  ,United States,1727379683,1727379684,-114.9478,35.9917,12496.8,False,267.79,67.52,-0.65,[],13114.02,2003,False,0
a84a55,QXE2007 ,United States,1727379683,1727379684,-123.2295,46.7345,7162.8,False,211.99,181.11,5.85,[],7399.02,None,False,0
485e49,LIFELNR3,Kingdom of the Netherlands,1727379684,1727379684,5.6523,51.2874,472.44,False,56.92,186.23,-0.33,[],350.52,6223,False,0
49e729,SQB02ERA,Czech Republic,1727379468,1727379509,5.3808,51.4557,,True,20.06,213.75,,[],,None,False,0
a2195d,SWA1542 ,United States,1727379587,1727379588,-104.6609,39.8023,1767.84,False,79.74,0.37,-4.55,[],1813.56,5605,False,0
0d05fc,XALPK   ,Mexico,1727379684,1727379684,-96.0249,28.9822,9441.18,False,206.31,228.64,12.03,[],9959.34,None,False,0
06a2de,QTR66R  ,Qatar,1727379656,1727379656,36.9344,40.2364,10820.4,False,279.52,107.57,0.0,[],11148.06,None,False,0
3008b7,IATLS   ,Italy,1727379411,1727379420,12.1907,44.7683,83.82,False,4.15,240.26,-1.63,[],99.06,6201,False,0
a60a9b,LXJ489  ,United States,1727379684,1727379685,-117.3067,34.7679,8831.58,False,264.21,72.2,2.28,[],9296.4,None,False,0
ac3a83,SWA1929 ,United States,1727379685,1727379685,-95.8057,39.921,5684.52,False,199.91,106.29,-9.43,[],5981.7,None,False,0
750525,XAX332  ,Malaysia,1727379645,1727379645,115.8428,21.8518,11887.2,False,242.9,19.16,0.0,[],12702.54,None,False,0
a43f00,N373AR  ,United States,1727379684,1727379684,-96.7941,30.563,2743.2,False,82.42,40.95,-1.63,[],2796.54,None,False,0
4b8dee,CND949  ,Turkey,1727379683,1727379683,4.4358,51.9494,,True,0.0,326.25,,[],,None,False,0
a9e74c,N737ZA  ,United States,1727379684,1727379684,-121.9471,37.207,1203.96,False,57.85,9.21,-2.93,[],1203.96,None,False,0
a934e3,N69228  ,United States,1727379297,1727379683,-97.4017,33.3281,1066.8,False,43.73,269.33,3.9,[],1074.42,None,False,0
a266a8,N254DC  ,United States,1727379684,1727379684,-84.4034,39.097,487.68,False,49.01,205.49,2.28,[],464.82,None,False,0
a5f18c,N482RP  ,United States,1727378895,1727379560,-98.3817,33.015,2438.4,False,77.2,227.7,0.0,[],2514.6,None,False,0
aafa8c,N8060N  ,United States,1727379683,1727379683,-88.253,41.5777,937.26,False,54.57,315.0,1.63,[],914.4,None,False,0
a69922,N524PU  ,United States,1727379667,1727379668,-93.3588,45.0667,274.32,False,30.05,141.95,-3.58,[],281.94,1200,False,0
06a2f0,QTR9U   ,Qatar,1727379685,1727379685,77.4432,9.2561,11887.2,False,232.19,130.15,-0.33,[],12550.14,None,False,0
acf1f1,RVJ933  ,United States,1727379684,1727379684,-74.1648,41.0312,601.98,False,96.75,91.52,-2.93,[],617.22,3745,False,0
34764a,IBE6171 ,Spain,1727379684,1727379684,-92.3333,46.4077,12192.0,False,240.21,247.06,0.0,[],12717.78,None,False,0
48ae04,LOT3    ,Poland,1727379684,1727379684,3.5543,59.9379,11582.4,False,245.02,302.66,-0.33,[],11369.04,6510,False,0
48ae02,LOT6    ,Poland,1727379622,1727379622,-73.7694,40.6427,-15.24,False,70.41,211.25,-4.23,[],30.48,2533,False,0
a06f4e,N127SL  ,United States,1727379683,1727379684,-104.2582,40.2523,1706.88,False,62.35,123.56,-2.93,[],1699.26,None,False,0
4b1a2a,EZS67BT ,Switzerland,1727379684,1727379684,9.3902,51.74,11277.6,False,192.32,187.07,-0.33,[],11353.8,1376,False,0
4b1a2b,EZS63BK ,Switzerland,1727379683,1727379684,12.5905,43.13,11590.02,False,207.84,307.15,0.0,[],12214.86,5501,False,0
4b1a2c,EZS69NB ,Switzerland,1727379684,1727379685,15.0339,44.4424,11597.64,False,210.96,300.32,0.0,[],12214.86,6537,False,0
a3619c,JBU860  ,United States,1727379685,1727379685,-70.5884,42.2077,1965.96,False,153.36,11.61,-5.85,[],2049.78,1135,False,0
347659,IBE6400 ,Spain,1727379684,1727379684,-89.4194,33.0482,11277.6,False,296.92,56.45,0.0,[],11811.0,2663,False,0
4b1a37,EZS87PG ,Switzerland,1727379684,1727379684,-6.3008,44.2562,10988.04,False,269.41,39.34,-0.33,[],11148.06,5442,False,0
4b8df2,CAI8837 ,Turkey,1727379680,1727379680,30.811,38.9118,10119.36,False,233.02,339.04,6.5,[],10416.54,None,False,0
a37fa1,UAL2162 ,United States,1727379684,1727379684,-114.982,32.7441,10271.76,False,257.3,86.1,4.55,[],10881.36,7620,False,0
601834,TUA922  ,Turkmenistan,1727379191,1727379682,30.2383,41.8813,10058.4,False,226.36,95.48,0.0,[],10507.98,5130,False,0
ac79a3,AAL528  ,United States,1727379684,1727379684,-93.2132,44.9689,11285.22,False,250.28,147.0,0.0,[],11841.48,0543,False,0
a01fee,AAL238  ,United States,1727379684,1727379684,-95.077,41.7505,10660.38,False,233.63,77.28,0.0,[],11216.64,7330,False,0
4b1a1d,EZS82TR ,Switzerland,1727379685,1727379685,-0.0742,42.8427,11605.26,False,287.64,51.9,-0.33,[],12070.08,1000,False,0
a55f31,SWA1764 ,United States,1727379684,1727379684,-93.7412,36.9534,11513.82,False,212.27,38.7,-4.88,[],12047.22,3604,False,0
4b1a1f,EZS54ZE ,Switzerland,1727379684,1727379685,-0.6205,44.8087,441.96,False,67.7,286.78,-3.25,[],457.2,1000,False,0
a0d94d,N154CR  ,United States,1727379683,1727379684,-113.6492,33.5294,2941.32,False,84.82,95.92,-0.33,[],3070.86,None,False,0
49d418,TVS2833 ,Czech Republic,1727379683,1727379684,14.5312,50.1917,1455.42,False,80.2,251.68,-2.93,[],1440.18,6167,False,0
a8b44e,AAL2448 ,United States,1727379684,1727379684,-87.9021,41.9674,,True,9.26,270.0,,[],,5621,False,0
4b8de8,CAI8325 ,Turkey,1727379684,1727379684,26.2829,44.8847,10972.8,False,210.9,321.54,0.0,[],11513.82,4554,False,0
4b1a1b,EZS82YX ,Switzerland,1727379685,1727379685,10.0591,43.0271,11049.0,False,225.87,325.77,5.2,[],11650.98,1000,False,0
a7e1cd,FFT3211 ,United States,1727379684,1727379685,-115.8823,34.0709,9753.6,False,223.85,275.67,0.0,[],10332.72,0563,False,0
a5ea9a,SWA3033 ,United States,1727379684,1727379684,-78.1903,36.5126,7185.66,False,210.0,37.23,10.4,[],7551.42,None,False,0
4b1a25,EZS48HN ,Switzerland,1727379684,1727379685,-0.1099,53.8868,11887.2,False,232.46,125.91,0.0,[],11772.9,2076,False,0
346317,TRA081  ,Spain,1727379683,1727379684,5.5758,51.2755,10568.94,False,216.53,161.87,8.78,[],10523.22,1000,False,0
4b1a26,EZS25AN ,Switzerland,1727379684,1727379684,-1.9896,42.5344,11590.02,False,280.31,79.64,-0.33,[],12039.6,1165,False,0
346319,SWT2961 ,Spain,1727379683,1727379683,-5.3058,53.4686,11887.2,False,251.46,93.28,0.0,[],11727.18,3425,False,0
3b75f7,MTG25   ,France,1727379622,1727379626,-0.2702,45.6575,502.92,False,71.38,31.74,-12.35,[],510.54,None,False,0
4b1a28,EZS43EU ,Switzerland,1727379684,1727379684,8.4671,49.3125,11582.4,False,171.65,199.25,0.0,[],11788.14,3515,False,0
a06f70,MSN127  ,United States,1727379683,1727379684,-92.9881,32.7985,13708.38,False,200.14,269.12,0.0,[],14310.36,0706,False,0
4b1a29,EZS37JK ,Switzerland,1727379684,1727379684,8.4764,47.6593,5227.32,False,180.85,318.92,-4.88,[],5349.24,1000,False,0
346316,IBE31RL ,Spain,1727379684,1727379684,-4.0461,42.9233,11071.86,False,205.06,183.16,-4.88,[],11414.76,2251,False,0
ad11eb,PDT5809 ,United States,1727379683,1727379684,-81.0001,35.5877,1836.42,False,80.93,176.36,0.33,[],1866.9,None,False,0
a4ca66,AAL2408 ,United States,1727379684,1727379684,-73.4657,21.7008,9144.0,False,266.97,303.05,0.0,[],9761.22,None,False,0
347641,VOE9VE  ,Spain,1727379684,1727379684,19.8985,39.463,10980.42,False,238.13,297.12,-0.33,[],11620.5,2052,False,0
502ccf,BTI42U  ,Latvia,1727379684,1727379685,1.8641,48.2156,10972.8,False,279.81,50.22,0.0,[],11026.14,2333,False,0
a4ca67,N408AP  ,United States,1727379628,1727379636,-120.7027,38.7583,883.92,False,10.82,92.73,-0.98,[],914.4,None,False,0
aca49f,N9133P  ,United States,1727379634,1727379656,-96.9984,27.8053,2316.48,False,70.24,31.83,-0.65,[],2316.48,None,False,0
4b1a65,EZS23GH ,Switzerland,1727379684,1727379684,15.0754,47.76,11582.4,False,190.64,279.0,0.0,[],12070.08,1000,False,0
4b1a67,EZS8496 ,Switzerland,1727379684,1727379685,-0.0414,51.1686,762.0,False,66.9,257.57,-3.58,[],632.46,5710,False,0
a97d43,NKS418  ,United States,1727379684,1727379684,-78.8398,40.7354,9906.0,False,208.24,275.39,7.8,[],10416.54,1015,False,0
507c40,UZB9672 ,Uzbekistan,1727379618,1727379680,49.7324,53.4294,10668.0,False,39.69,47.63,0.0,[],9707.88,None,False,0
a85119,JBU1141 ,United States,1727379684,1727379685,-76.5553,36.2915,10972.8,False,211.09,203.25,0.0,[],11628.12,2427,False,0
a9e731,N737XZ  ,United States,1727379683,1727379683,-94.2666,45.8261,914.4,False,40.21,163.65,0.98,[],906.78,None,False,0
40773b,TOM540  ,United Kingdom,1727379684,1727379685,17.8159,50.9686,11277.6,False,251.48,136.74,0.33,[],11620.5,7675,False,0
a0bf90,UAL271  ,United States,1727379684,1727379684,-102.4531,39.3002,10675.62,False,241.12,59.06,0.33,[],11262.36,None,False,0
a373c0,N321TR  ,United States,1727379677,1727379680,-70.2208,42.0208,297.18,False,110.4,355.72,-0.98,[],297.18,None,False,0
507c3e,UZB9614 ,Uzbekistan,1727379683,1727379684,46.6748,53.1603,10660.38,False,225.01,112.87,0.33,[],,None,False,0
a91ab1,NDU686  ,United States,1727379389,1727379390,-111.5824,32.8664,990.6,False,56.39,215.72,0.0,[],952.5,None,False,0
502ce3,SWR357K ,Latvia,1727379684,1727379684,4.2062,48.3249,10668.0,False,267.82,106.17,0.33,[],10759.44,0512,False,0
a43f51,DAL396  ,United States,1727379682,1727379683,-104.6609,39.8029,1760.22,False,86.95,0.68,-3.58,[],1813.56,0446,False,0
507c3b,UZB9616 ,Uzbekistan,1727379675,1727379676,42.8733,54.0476,10058.4,False,231.3,113.6,0.0,[],,None,False,0
346303,IBE3499 ,Spain,1727379684,1727379684,0.9753,46.4074,10660.38,False,168.5,208.44,0.0,[],10805.16,0743,False,0
a791c0,AAL1513 ,United States,1727379684,1727379684,-102.8891,31.9621,10668.0,False,233.18,82.14,0.0,[],11300.46,None,False,0
a1d340,N2168D  ,United States,1727379685,1727379685,-105.0961,39.8945,1828.8,False,39.45,129.71,2.28,[],1874.52,None,False,0
a000e4,N1KA    ,United States,1727379683,1727379683,-84.6074,36.5921,5021.58,False,167.96,147.38,-4.55,[],5181.6,None,False,0
a7daa1,N605JG  ,United States,1727379685,1727379685,-122.2503,38.3151,5951.22,False,118.32,0.25,9.1,[],6256.02,None,False,0
a4e46b,EJA414  ,United States,1727379684,1727379684,-118.508,33.7142,3589.02,False,154.67,118.18,11.38,[],3741.42,None,False,0
a72a33,N56066  ,United States,1727378966,1727379684,-66.0455,19.7404,,True,55.79,57.04,0.0,[],,None,False,0
c078ff,CGTVI   ,Canada,1727379681,1727379681,-75.5693,45.3832,906.78,False,39.37,342.51,1.63,[],891.54,None,False,0
a97d52,N710P   ,United States,1727379684,1727379684,-93.7158,37.1096,4960.62,False,198.76,213.81,8.78,[],5151.12,1104,False,0
c05ef7,JZA431  ,Canada,1727379653,1727379653,-81.2931,48.0184,3436.62,False,140.83,343.88,-7.8,[],3703.32,5522,False,0
49d41e,TVL5316 ,Czech Republic,1727379487,1727379487,29.5628,37.9955,9753.6,False,244.09,151.0,-14.31,[],10370.82,4240,False,0
a3396b,ATN3432 ,United States,1727379683,1727379683,-119.6378,47.5013,11277.6,False,267.75,94.3,0.0,[],11635.74,1671,False,0
a0a034,GTI3728 ,United States,1727379684,1727379684,-102.8507,31.3797,11277.6,False,239.8,98.51,0.0,[],11879.58,None,False,0
a8faa6,NKS702  ,United States,1727379683,1727379683,-78.8925,25.2621,7094.22,False,231.77,311.58,-11.7,[],7620.0,6713,False,0
502cc7,BTI4VP  ,Latvia,1727379684,1727379684,19.4184,58.0614,10972.8,False,262.79,66.09,-0.33,[],10911.84,0402,False,0
a92ddf,UAL509  ,United States,1727379684,1727379684,-73.2675,41.8019,4853.94,False,191.8,251.71,0.0,[],5044.44,6161,False,0
a4ca6a,ASA1010 ,United States,1727379396,1727379397,-117.4809,47.656,883.92,False,78.57,225.0,-3.9,[],914.4,4711,False,0
34761a,VOE9QQ  ,Spain,1727379684,1727379684,1.1889,42.0236,10980.42,False,239.73,349.37,-0.33,[],11483.34,1472,False,0
0d05c7,XARET   ,Mexico,1727379684,1727379684,-98.7425,19.7341,8404.86,False,246.45,260.87,-10.08,[],8930.64,1643,False,0
a61159,N490NW  ,United States,-1,1727379571,,,,False,55.7,111.11,0.0,[],,None,False,0
a6246e,UAL274  ,United States,1727379683,1727379683,-78.8523,38.3802,8846.82,False,256.23,67.45,-9.43,[],9357.36,2601,False,0
a9e745,N737YU  ,United States,1727379681,1727379681,-92.7833,45.0108,556.26,False,55.01,335.11,-0.65,[],556.26,None,False,0
40772d,EZY98NU ,United Kingdom,1727379680,1727379680,20.0827,42.983,11574.78,False,211.78,311.36,0.0,[],12222.48,3224,False,0
502cd1,TFL3GY  ,Latvia,1727379684,1727379684,26.3108,36.8356,7315.2,False,227.98,329.04,4.55,[],7772.4,5512,False,0
502cd0,SWR1745 ,Latvia,1727379683,1727379684,8.6077,47.4539,662.94,False,65.73,276.29,-4.55,[],655.32,1000,False,0
a1cc46,MXY720  ,United States,1727379684,1727379684,-74.929,38.5756,10363.2,False,206.85,220.66,0.0,[],10942.32,1317,False,0
a4d159,N40966  ,United States,1727379524,1727379524,-82.5363,40.3454,579.12,False,49.4,271.19,-1.3,[],548.64,None,False,0
405d0f,EZY58TJ ,United Kingdom,1727379684,1727379685,6.7797,44.4414,11590.02,False,224.3,326.13,0.33,[],12047.22,4012,False,0
a1cc3b,N215BN  ,United States,1727379684,1727379684,-84.1425,40.2843,1234.44,False,64.47,78.96,-3.58,[],1242.06,None,False,0
